tenant_id,party_type,party_code,name_display,country,created_on,is_one_time,risk_flags,last_change_ts,raw_event_id,updated_at
1,VENDOR,V101046,Nova Trading 933,GBR,2023-02-08,false,{},2025-02-03T10:24:00+09:00,,2025-02-28T11:31:00+09:00
1,VENDOR,V101047,Alpha Works 334,KOR,2024-06-12,false,{},2025-08-24T22:27:00+09:00,,2026-03-19T14:25:00+09:00
1,VENDOR,V101048,Vertex Partners 274,KOR,2023-05-01,false,{},2025-12-23T16:01:00+09:00,,2025-10-29T00:45:00+09:00
1,VENDOR,V101049,Zen Partners 331,SGP,2024-01-13,false,{},2025-02-20T16:40:00+09:00,,2025-02-21T23:34:00+09:00
1,VENDOR,V101050,Apex Labs 515,BRA,2024-05-06,false,{},2026-01-27T22:46:00+09:00,,2025-06-23T05:41:00+09:00
1,VENDOR,V101051,Nova Industries 993,JPN,2023-03-14,false,{},2025-04-14T16:57:00+09:00,,2025-11-22T02:34:00+09:00
1,VENDOR,V101052,Delta Logistics 272,KOR,2023-06-03,false,{},2025-06-02T19:34:00+09:00,,2025-07-25T07:42:00+09:00
1,VENDOR,V101053,Beta Trading 607,DEU,2023-03-04,false,{},2025-05-20T02:17:00+09:00,,2025-10-18T18:07:00+09:00
1,VENDOR,V101054,Zen Holdings 356,BRA,2023-08-04,false,{},2025-02-09T22:14:00+09:00,,2026-02-26T10:18:00+09:00
1,VENDOR,V101055,Nova Partners 680,SGP,2023-07-05,false,{},2025-06-10T06:49:00+09:00,,2025-08-01T13:43:00+09:00
1,VENDOR,V101056,Pioneer Works 465,GBR,2024-03-20,false,{},2026-01-26T18:41:00+09:00,,2025-04-03T00:38:00+09:00
1,VENDOR,V101057,Vertex Solutions 591,JPN,2023-03-01,false,{},2025-04-20T22:33:00+09:00,,2026-05-08T15:57:00+09:00
1,VENDOR,V101058,Vertex Partners 958,SGP,2024-03-03,false,{},2026-01-08T21:23:00+09:00,,2025-01-31T17:49:00+09:00
1,VENDOR,V101059,Apex Labs 152,USA,2024-05-11,false,{},2025-03-19T23:23:00+09:00,,2026-01-27T10:14:00+09:00
1,VENDOR,V101060,Zen Industries 881,BRA,2023-09-14,false,{},2026-04-12T02:11:00+09:00,,2025-11-21T06:56:00+09:00
1,VENDOR,V101061,Nova Logistics 662,USA,2023-10-07,false,{},2025-05-12T23:26:00+09:00,,2025-11-04T08:03:00+09:00
1,VENDOR,V101062,Delta Trading 154,USA,2023-10-14,false,{},2025-01-15T08:22:00+09:00,,2026-02-13T10:35:00+09:00
1,VENDOR,V101063,Omni Works 447,JPN,2023-08-15,false,{},2025-11-28T01:15:00+09:00,,2025-04-14T05:26:00+09:00
1,VENDOR,V101064,Gamma Tech 265,BRA,2024-02-27,false,{},2026-02-16T09:28:00+09:00,,2025-12-04T18:47:00+09:00
1,VENDOR,V101065,Alpha Labs 802,KOR,2024-06-05,false,{},2025-01-29T02:51:00+09:00,,2025-06-10T20:32:00+09:00
1,VENDOR,V101066,Beta Partners 919,DEU,2024-02-01,false,{},2025-12-10T22:26:00+09:00,,2026-03-30T03:04:00+09:00
1,VENDOR,V101067,Gamma Holdings 115,SGP,2023-10-23,false,{},2026-01-12T17:04:00+09:00,,2026-04-23T04:07:00+09:00
1,VENDOR,V101068,Pioneer Works 258,JPN,2023-06-17,false,{},2026-03-29T03:04:00+09:00,,2025-05-02T20:28:00+09:00
1,VENDOR,V101069,Apex Industries 853,SGP,2024-07-30,false,{},2026-01-13T13:18:00+09:00,,2026-02-17T08:03:00+09:00
1,VENDOR,V101070,Delta Solutions 110,USA,2023-09-26,false,{},2025-04-20T09:22:00+09:00,,2025-08-14T13:56:00+09:00
1,VENDOR,V101071,Pioneer Tech 503,SGP,2024-03-17,false,{},2025-07-11T23:52:00+09:00,,2026-05-01T03:51:00+09:00
1,VENDOR,V101072,Vertex Partners 487,GBR,2024-01-13,false,{},2025-05-07T09:28:00+09:00,,2026-03-27T04:56:00+09:00
1,VENDOR,V101073,Omni Industries 842,DEU,2023-11-27,false,{},2025-01-11T22:01:00+09:00,,2026-05-11T20:40:00+09:00
1,VENDOR,V101074,Alpha Holdings 260,SGP,2024-10-28,false,{},2025-07-16T10:33:00+09:00,,2025-11-24T23:54:00+09:00
1,VENDOR,V101075,Beta Works 888,USA,2023-11-27,false,{},2026-03-16T15:06:00+09:00,,2025-07-18T00:16:00+09:00
1,VENDOR,V101076,Nova Logistics 93,BRA,2023-10-27,false,{},2026-01-23T08:02:00+09:00,,2025-06-02T07:10:00+09:00
1,VENDOR,V101077,Omni Industries 901,BRA,2024-06-21,false,{},2026-01-28T21:59:00+09:00,,2025-07-28T01:09:00+09:00
1,VENDOR,V101078,Beta Labs 483,GBR,2024-02-26,false,{},2025-07-31T11:21:00+09:00,,2026-01-03T14:25:00+09:00
1,VENDOR,V101079,Gamma Logistics 519,KOR,2024-08-22,false,{},2025-06-30T14:21:00+09:00,,2025-11-05T18:41:00+09:00
1,VENDOR,V101080,Omni Tech 781,KOR,2024-01-03,false,{},2025-11-25T21:53:00+09:00,,2025-04-05T21:30:00+09:00
1,VENDOR,V101081,Gamma Tech 411,USA,2023-09-05,false,{},2025-11-18T10:25:00+09:00,,2025-06-10T19:39:00+09:00
1,VENDOR,V101082,Beta Solutions 256,SGP,2024-09-09,false,{},2026-01-01T22:09:00+09:00,,2026-01-26T04:26:00+09:00
1,VENDOR,V101083,Zen Industries 463,JPN,2023-04-04,false,{},2026-03-24T04:33:00+09:00,,2025-05-14T05:55:00+09:00
1,VENDOR,V101084,Apex Logistics 204,KOR,2023-04-05,false,{},2025-08-01T12:32:00+09:00,,2025-04-04T13:25:00+09:00
1,VENDOR,V101085,Pioneer Holdings 22,KOR,2023-11-12,false,{},2026-04-18T19:03:00+09:00,,2025-11-28T20:53:00+09:00
1,VENDOR,V101086,Delta Trading 998,JPN,2023-03-02,false,{},2025-04-12T08:56:00+09:00,,2025-12-26T05:45:00+09:00
1,VENDOR,V101087,Zen Partners 615,DEU,2024-10-13,false,{},2025-03-18T03:02:00+09:00,,2026-05-06T12:33:00+09:00
1,VENDOR,V101088,Pioneer Trading 15,GBR,2024-06-11,false,{},2025-09-27T14:51:00+09:00,,2026-01-31T15:29:00+09:00
1,VENDOR,V101089,Beta Holdings 731,USA,2023-07-15,false,{},2025-04-08T09:05:00+09:00,,2025-05-28T16:52:00+09:00
1,VENDOR,V101090,Gamma Partners 877,USA,2023-11-07,false,{},2025-11-04T07:21:00+09:00,,2026-02-26T09:39:00+09:00
1,VENDOR,V101091,Zen Solutions 419,BRA,2024-05-23,false,{},2025-03-16T00:58:00+09:00,,2025-05-29T08:56:00+09:00
1,VENDOR,V101092,Pioneer Labs 930,USA,2024-04-05,false,{},2025-07-09T19:53:00+09:00,,2025-12-17T22:05:00+09:00
1,VENDOR,V101093,Beta Tech 481,USA,2023-08-21,false,{},2026-03-23T11:02:00+09:00,,2026-05-14T23:39:00+09:00
1,VENDOR,V101094,Delta Partners 726,JPN,2023-10-22,false,{},2026-01-12T20:23:00+09:00,,2025-05-12T02:29:00+09:00
1,VENDOR,V101095,Vertex Tech 54,DEU,2024-08-27,false,{},2026-04-22T08:00:00+09:00,,2025-08-30T12:05:00+09:00
1,VENDOR,V101096,Pioneer Tech 6,DEU,2023-03-23,false,{},2025-09-16T21:09:00+09:00,,2025-07-15T10:19:00+09:00
1,VENDOR,V101097,Apex Solutions 992,SGP,2023-10-25,false,{},2025-01-22T19:48:00+09:00,,2025-04-02T08:53:00+09:00
1,VENDOR,V101098,Vertex Labs 953,DEU,2024-06-12,false,{},2026-03-26T15:58:00+09:00,,2025-03-09T03:03:00+09:00
1,VENDOR,V101099,Vertex Partners 146,DEU,2024-01-13,false,{},2025-03-01T10:41:00+09:00,,2025-01-23T04:21:00+09:00
1,VENDOR,V101100,Nova Industries 949,JPN,2023-07-10,false,{},2025-05-25T08:59:00+09:00,,2025-11-10T09:00:00+09:00
1,VENDOR,V101101,Apex Partners 915,USA,2023-06-22,false,{},2025-06-11T16:46:00+09:00,,2026-01-27T05:09:00+09:00
1,VENDOR,V101102,Omni Tech 194,USA,2023-05-13,false,{},2025-01-28T07:50:00+09:00,,2025-04-04T01:13:00+09:00
1,VENDOR,V101103,Nova Solutions 723,JPN,2023-08-09,false,{},2025-08-12T03:57:00+09:00,,2026-04-04T16:53:00+09:00
1,VENDOR,V101104,Omni Industries 727,SGP,2024-10-22,false,{},2025-09-06T15:37:00+09:00,,2025-09-10T03:50:00+09:00
1,VENDOR,V101105,Beta Industries 96,USA,2024-07-04,false,{},2026-03-21T09:41:00+09:00,,2025-04-03T05:44:00+09:00
1,VENDOR,V101106,Nova Holdings 598,KOR,2023-07-01,false,{},2025-09-27T19:28:00+09:00,,2025-04-03T14:12:00+09:00
1,VENDOR,V101107,Delta Labs 694,KOR,2024-09-15,false,{},2026-03-31T11:13:00+09:00,,2025-01-14T09:42:00+09:00
1,VENDOR,V101108,Zen Industries 605,KOR,2024-07-31,false,{},2026-03-05T11:02:00+09:00,,2025-03-20T00:59:00+09:00
1,VENDOR,V101109,Omni Labs 465,GBR,2024-09-10,false,{},2026-05-05T09:11:00+09:00,,2025-11-01T22:27:00+09:00
1,VENDOR,V101110,Apex Tech 672,SGP,2024-11-27,false,{},2026-05-02T15:27:00+09:00,,2025-06-16T19:25:00+09:00
1,VENDOR,V101111,Delta Tech 821,GBR,2024-07-23,false,{},2025-05-25T11:01:00+09:00,,2026-02-13T01:53:00+09:00
1,VENDOR,V101112,Vertex Partners 95,JPN,2024-09-21,false,{},2025-05-11T06:04:00+09:00,,2025-05-03T13:36:00+09:00
1,VENDOR,V101113,Alpha Holdings 167,JPN,2024-09-02,false,{},2026-02-04T13:44:00+09:00,,2025-05-26T22:05:00+09:00
1,VENDOR,V101114,Gamma Trading 306,JPN,2023-02-02,false,{},2026-02-15T14:45:00+09:00,,2026-01-12T10:35:00+09:00
1,VENDOR,V101115,Gamma Industries 682,KOR,2023-03-26,false,{},2026-03-03T12:32:00+09:00,,2025-09-20T06:49:00+09:00
1,VENDOR,V101116,Omni Partners 488,DEU,2023-07-20,false,{},2025-10-16T20:29:00+09:00,,2025-08-05T03:04:00+09:00
1,VENDOR,V101117,Apex Solutions 445,GBR,2023-09-27,false,{},2025-08-07T03:10:00+09:00,,2025-01-21T17:31:00+09:00
1,VENDOR,V101118,Omni Holdings 664,GBR,2023-12-19,false,{},2026-01-01T05:17:00+09:00,,2026-04-22T16:54:00+09:00
1,VENDOR,V101119,Vertex Trading 298,JPN,2023-06-12,false,{},2025-08-12T02:42:00+09:00,,2026-04-10T16:18:00+09:00
1,VENDOR,V101120,Gamma Solutions 701,DEU,2024-01-30,false,{},2026-03-07T08:29:00+09:00,,2025-09-25T14:35:00+09:00
1,VENDOR,V101121,Pioneer Tech 565,KOR,2024-02-04,false,{},2026-04-15T01:32:00+09:00,,2025-09-20T03:40:00+09:00
1,VENDOR,V101122,Zen Partners 97,JPN,2023-06-29,false,{},2025-12-05T19:24:00+09:00,,2026-02-21T08:38:00+09:00
1,VENDOR,V101123,Nova Trading 788,SGP,2023-12-05,false,{},2025-01-09T03:53:00+09:00,,2026-01-15T22:34:00+09:00
1,VENDOR,V101124,Gamma Solutions 864,JPN,2023-08-17,false,{},2025-01-24T02:50:00+09:00,,2025-08-02T10:09:00+09:00
1,VENDOR,V101125,Pioneer Labs 776,GBR,2024-01-16,false,{},2025-08-19T21:17:00+09:00,,2026-02-18T09:02:00+09:00
1,VENDOR,V101126,Gamma Holdings 190,KOR,2023-12-19,false,{},2026-01-18T20:37:00+09:00,,2025-05-13T22:59:00+09:00
1,VENDOR,V101127,Zen Works 19,KOR,2024-08-16,false,{},2025-07-22T03:58:00+09:00,,2025-01-07T05:51:00+09:00
1,VENDOR,V101128,Omni Partners 890,GBR,2023-08-02,false,{},2026-05-10T20:32:00+09:00,,2026-01-07T16:36:00+09:00
1,VENDOR,V101129,Pioneer Industries 708,GBR,2024-01-27,false,{},2026-05-09T23:33:00+09:00,,2025-12-12T13:28:00+09:00
1,VENDOR,V101130,Beta Solutions 139,KOR,2024-01-28,false,{},2025-04-08T03:49:00+09:00,,2026-02-22T00:32:00+09:00
1,VENDOR,V101131,Alpha Holdings 493,GBR,2024-05-24,false,{},2025-03-16T22:10:00+09:00,,2025-05-04T14:52:00+09:00
1,VENDOR,V101132,Vertex Holdings 89,DEU,2023-03-02,false,{},2026-01-30T15:49:00+09:00,,2025-03-17T16:10:00+09:00
1,VENDOR,V101133,Alpha Trading 171,USA,2023-09-27,false,{},2026-01-14T23:58:00+09:00,,2025-08-16T16:33:00+09:00
1,VENDOR,V101134,Alpha Labs 600,USA,2023-08-08,false,{},2025-04-14T10:03:00+09:00,,2025-10-19T13:22:00+09:00
1,VENDOR,V101135,Apex Tech 106,GBR,2024-10-11,false,{},2026-03-10T14:44:00+09:00,,2025-08-01T16:55:00+09:00
1,VENDOR,V101136,Pioneer Works 298,KOR,2023-04-20,false,{},2025-09-07T13:38:00+09:00,,2025-09-06T17:31:00+09:00
1,VENDOR,V101137,Pioneer Labs 238,GBR,2023-04-07,false,{},2025-02-01T18:01:00+09:00,,2025-01-10T14:24:00+09:00
1,VENDOR,V101138,Apex Works 66,DEU,2023-04-22,false,{},2026-04-03T22:07:00+09:00,,2025-08-02T16:09:00+09:00
1,VENDOR,V101139,Omni Industries 460,GBR,2024-08-05,false,{},2025-08-12T00:42:00+09:00,,2025-03-24T09:49:00+09:00
1,VENDOR,V101140,Omni Industries 449,USA,2024-05-20,false,{},2025-09-17T07:29:00+09:00,,2025-10-28T23:22:00+09:00
1,VENDOR,V101141,Pioneer Labs 135,DEU,2023-12-21,false,{},2026-01-06T13:19:00+09:00,,2026-05-07T14:13:00+09:00
1,VENDOR,V101142,Apex Labs 819,BRA,2023-02-03,false,{},2025-03-24T21:13:00+09:00,,2025-04-17T09:38:00+09:00
1,VENDOR,V101143,Omni Solutions 178,USA,2024-09-05,false,{},2025-03-22T20:40:00+09:00,,2025-09-09T03:26:00+09:00
1,VENDOR,V101144,Omni Logistics 241,USA,2023-10-04,false,{},2025-10-13T01:36:00+09:00,,2025-01-10T12:14:00+09:00
1,VENDOR,V101145,Apex Solutions 179,BRA,2024-03-10,false,{},2026-03-17T17:11:00+09:00,,2025-01-17T02:10:00+09:00
1,VENDOR,V101146,Zen Trading 633,USA,2023-12-23,false,{},2025-03-03T19:10:00+09:00,,2025-04-25T16:36:00+09:00
1,VENDOR,V101147,Apex Industries 788,KOR,2024-03-13,false,{},2026-01-30T19:00:00+09:00,,2025-05-17T05:09:00+09:00
1,VENDOR,V101148,Pioneer Trading 724,KOR,2023-06-24,false,{},2026-04-20T14:56:00+09:00,,2026-02-14T15:36:00+09:00
1,VENDOR,V101149,Beta Trading 844,SGP,2024-08-11,false,{},2025-01-22T17:18:00+09:00,,2025-02-23T05:42:00+09:00
1,VENDOR,V101150,Beta Holdings 933,DEU,2023-02-26,false,{},2025-03-22T09:58:00+09:00,,2025-12-29T15:04:00+09:00
1,VENDOR,V101151,Omni Trading 158,GBR,2023-07-03,false,{},2025-07-06T11:25:00+09:00,,2026-02-24T04:42:00+09:00
1,VENDOR,V101152,Delta Labs 993,JPN,2024-07-30,false,{},2026-01-29T00:13:00+09:00,,2025-05-06T16:10:00+09:00
1,VENDOR,V101153,Nova Works 176,KOR,2023-12-19,false,{},2025-05-17T12:42:00+09:00,,2026-01-02T14:09:00+09:00
1,VENDOR,V101154,Delta Solutions 772,BRA,2023-11-29,false,{},2025-09-29T14:23:00+09:00,,2026-02-08T07:47:00+09:00
1,VENDOR,V101155,Zen Partners 941,JPN,2024-07-14,false,{},2026-04-05T15:39:00+09:00,,2026-05-03T17:37:00+09:00
1,VENDOR,V101156,Alpha Labs 150,BRA,2023-11-28,false,{},2025-01-06T17:39:00+09:00,,2026-04-29T02:22:00+09:00
1,VENDOR,V101157,Apex Industries 412,BRA,2024-09-07,false,{},2025-03-26T14:48:00+09:00,,2025-02-01T13:25:00+09:00
1,VENDOR,V101158,Gamma Tech 647,GBR,2024-10-26,false,{},2026-02-14T22:32:00+09:00,,2026-03-25T17:44:00+09:00
1,VENDOR,V101159,Zen Partners 908,GBR,2024-02-04,false,{},2025-12-25T18:53:00+09:00,,2026-03-24T10:23:00+09:00
1,VENDOR,V101160,Apex Tech 847,DEU,2024-01-16,false,{},2026-04-06T18:00:00+09:00,,2025-11-09T05:00:00+09:00
1,VENDOR,V101161,Omni Holdings 909,SGP,2023-10-16,false,{},2025-11-16T21:06:00+09:00,,2025-11-30T15:05:00+09:00
1,VENDOR,V101162,Zen Holdings 903,DEU,2023-12-15,false,{},2025-02-13T01:15:00+09:00,,2025-10-03T11:25:00+09:00
1,VENDOR,V101163,Gamma Works 554,DEU,2023-10-30,false,{},2025-04-20T03:10:00+09:00,,2025-09-19T18:50:00+09:00
1,VENDOR,V101164,Vertex Industries 776,GBR,2024-01-18,false,{},2025-03-23T00:47:00+09:00,,2025-01-15T18:25:00+09:00
1,VENDOR,V101165,Nova Holdings 853,BRA,2023-04-06,false,{},2025-06-05T14:25:00+09:00,,2025-09-16T03:46:00+09:00
1,VENDOR,V101166,Apex Logistics 643,SGP,2024-10-02,false,{},2025-07-01T04:13:00+09:00,,2025-01-25T22:13:00+09:00
1,VENDOR,V101167,Omni Logistics 587,GBR,2024-07-28,false,{},2025-01-03T15:28:00+09:00,,2025-06-23T08:03:00+09:00
1,VENDOR,V101168,Pioneer Works 865,SGP,2023-04-17,false,{},2025-04-30T11:57:00+09:00,,2025-06-03T09:42:00+09:00
1,VENDOR,V101169,Gamma Partners 533,GBR,2023-04-26,false,{},2025-05-07T03:35:00+09:00,,2025-06-17T17:37:00+09:00
1,VENDOR,V101170,Delta Industries 466,KOR,2023-04-16,false,{},2025-03-17T14:31:00+09:00,,2026-03-01T14:03:00+09:00
1,VENDOR,V101171,Beta Tech 436,USA,2024-09-10,false,{},2025-09-01T07:19:00+09:00,,2025-08-17T02:39:00+09:00
1,VENDOR,V101172,Vertex Partners 603,SGP,2023-11-20,false,{},2025-09-23T13:28:00+09:00,,2026-03-23T09:00:00+09:00
1,VENDOR,V101173,Omni Partners 451,GBR,2023-04-14,false,{},2026-04-22T16:42:00+09:00,,2026-01-10T14:13:00+09:00
1,VENDOR,V101174,Gamma Works 131,JPN,2024-06-19,false,{},2025-12-31T15:37:00+09:00,,2025-03-08T17:31:00+09:00
1,VENDOR,V101175,Beta Holdings 467,JPN,2023-06-10,false,{},2025-01-17T05:21:00+09:00,,2026-04-29T19:04:00+09:00
1,VENDOR,V101176,Beta Partners 113,KOR,2023-11-20,false,{},2025-07-09T19:30:00+09:00,,2025-05-29T01:22:00+09:00
1,VENDOR,V101177,Gamma Trading 381,DEU,2023-06-16,false,{},2025-07-11T10:21:00+09:00,,2025-05-31T16:35:00+09:00
1,VENDOR,V101178,Gamma Solutions 803,SGP,2024-11-04,false,{},2025-08-04T01:39:00+09:00,,2026-04-25T10:24:00+09:00
1,VENDOR,V101179,Delta Solutions 839,GBR,2024-02-16,false,{},2025-09-08T00:04:00+09:00,,2025-03-04T18:41:00+09:00
1,VENDOR,V101180,Beta Tech 428,JPN,2023-12-11,false,{},2025-10-21T10:34:00+09:00,,2025-10-17T15:26:00+09:00
1,VENDOR,V101181,Zen Labs 855,GBR,2023-12-23,false,{},2026-03-03T20:40:00+09:00,,2025-03-09T04:43:00+09:00
1,VENDOR,V101182,Omni Labs 684,JPN,2023-07-05,false,{},2025-03-18T11:06:00+09:00,,2025-02-15T21:19:00+09:00
1,VENDOR,V101183,Zen Partners 239,JPN,2023-03-05,false,{},2025-06-23T18:27:00+09:00,,2025-01-24T22:53:00+09:00
1,VENDOR,V101184,Nova Trading 887,USA,2023-09-06,false,{},2025-12-29T00:50:00+09:00,,2025-10-20T21:30:00+09:00
1,VENDOR,V101185,Vertex Trading 660,SGP,2024-01-21,false,{},2025-02-13T06:34:00+09:00,,2026-05-05T21:07:00+09:00
1,VENDOR,V101186,Pioneer Tech 981,SGP,2023-05-28,false,{},2025-09-25T06:27:00+09:00,,2026-01-20T16:14:00+09:00
1,VENDOR,V101187,Alpha Trading 675,SGP,2023-07-07,false,{},2025-04-03T00:38:00+09:00,,2025-05-21T07:01:00+09:00
1,VENDOR,V101188,Pioneer Labs 87,BRA,2024-03-26,false,{},2025-10-01T20:42:00+09:00,,2025-06-14T13:42:00+09:00
1,VENDOR,V101189,Alpha Labs 883,KOR,2023-04-09,false,{},2025-06-24T14:55:00+09:00,,2025-04-03T14:09:00+09:00
1,VENDOR,V101190,Vertex Industries 392,DEU,2024-11-08,false,{},2025-02-16T03:54:00+09:00,,2025-02-20T18:29:00+09:00
1,VENDOR,V101191,Nova Solutions 188,DEU,2024-06-13,false,{},2026-01-29T03:03:00+09:00,,2025-03-20T10:28:00+09:00
1,VENDOR,V101192,Gamma Tech 630,DEU,2023-10-12,false,{},2025-04-03T00:55:00+09:00,,2026-01-01T01:59:00+09:00
1,VENDOR,V101193,Zen Trading 328,USA,2024-02-01,false,{},2025-07-31T11:03:00+09:00,,2025-05-13T12:49:00+09:00
1,VENDOR,V101194,Alpha Holdings 246,BRA,2024-08-01,false,{},2025-11-02T20:00:00+09:00,,2025-05-02T16:49:00+09:00
1,VENDOR,V101195,Vertex Partners 973,KOR,2023-07-01,false,{},2025-05-18T02:04:00+09:00,,2025-06-12T15:51:00+09:00
1,VENDOR,V101196,Zen Trading 496,KOR,2023-05-16,false,{},2025-07-28T21:37:00+09:00,,2025-04-30T00:38:00+09:00
1,VENDOR,V101197,Vertex Trading 253,BRA,2024-03-02,false,{},2025-10-12T22:14:00+09:00,,2026-02-07T04:17:00+09:00
1,VENDOR,V101198,Pioneer Partners 457,KOR,2024-01-26,false,{},2026-03-10T21:42:00+09:00,,2025-09-14T06:56:00+09:00
1,VENDOR,V101199,Apex Works 173,BRA,2024-07-10,false,{},2025-05-06T18:20:00+09:00,,2026-05-03T14:27:00+09:00
1,VENDOR,V101200,Omni Tech 2,BRA,2023-05-14,false,{},2025-08-26T21:11:00+09:00,,2025-05-29T22:17:00+09:00
1,VENDOR,V101201,Alpha Tech 956,JPN,2024-06-14,false,{},2025-05-20T20:24:00+09:00,,2025-05-09T23:12:00+09:00
1,VENDOR,V101202,Apex Holdings 600,BRA,2023-11-09,false,{},2025-09-19T09:36:00+09:00,,2025-01-24T05:30:00+09:00
1,VENDOR,V101203,Pioneer Trading 308,KOR,2023-06-05,false,{},2025-07-22T23:50:00+09:00,,2025-03-04T04:46:00+09:00
1,VENDOR,V101204,Nova Partners 216,SGP,2023-05-13,false,{},2025-09-16T10:51:00+09:00,,2026-03-29T23:16:00+09:00
1,VENDOR,V101205,Nova Labs 280,USA,2023-12-18,false,{},2025-12-06T10:58:00+09:00,,2025-06-24T07:11:00+09:00
1,VENDOR,V101206,Pioneer Industries 17,GBR,2023-08-20,false,{},2025-03-10T22:03:00+09:00,,2026-04-18T00:04:00+09:00
1,VENDOR,V101207,Omni Tech 924,KOR,2023-03-20,false,{},2025-12-11T05:55:00+09:00,,2025-07-31T18:58:00+09:00
1,VENDOR,V101208,Zen Works 84,BRA,2023-07-21,false,{},2026-03-25T22:09:00+09:00,,2025-11-30T02:38:00+09:00
1,VENDOR,V101209,Alpha Labs 689,KOR,2023-05-31,false,{},2025-06-30T12:50:00+09:00,,2026-02-28T20:31:00+09:00
1,VENDOR,V101210,Zen Solutions 860,BRA,2023-12-02,false,{},2026-02-20T23:47:00+09:00,,2025-01-05T04:15:00+09:00
1,VENDOR,V101211,Apex Holdings 456,KOR,2023-08-17,false,{},2025-04-24T00:40:00+09:00,,2026-01-24T09:35:00+09:00
1,VENDOR,V101212,Delta Trading 836,SGP,2023-12-02,false,{},2025-11-17T10:20:00+09:00,,2026-02-18T07:32:00+09:00
1,VENDOR,V101213,Omni Industries 38,DEU,2024-04-07,false,{},2025-09-10T20:41:00+09:00,,2025-04-18T00:14:00+09:00
1,VENDOR,V101214,Zen Trading 891,DEU,2024-05-16,false,{},2025-10-19T17:04:00+09:00,,2025-09-10T05:49:00+09:00
1,VENDOR,V101215,Delta Solutions 67,SGP,2023-05-17,false,{},2025-03-07T02:13:00+09:00,,2025-03-07T08:51:00+09:00
1,VENDOR,V101216,Delta Works 747,BRA,2023-04-29,false,{},2025-05-21T06:32:00+09:00,,2026-03-11T23:08:00+09:00
1,VENDOR,V101217,Vertex Logistics 698,SGP,2024-11-09,false,{},2026-03-29T15:29:00+09:00,,2025-01-02T14:34:00+09:00
1,VENDOR,V101218,Alpha Industries 443,BRA,2023-02-15,false,{},2025-07-28T09:21:00+09:00,,2025-03-04T23:12:00+09:00
1,VENDOR,V101219,Omni Labs 371,SGP,2023-06-21,false,{},2026-01-24T01:29:00+09:00,,2026-03-29T07:39:00+09:00
1,VENDOR,V101220,Nova Partners 546,JPN,2024-10-15,false,{},2025-06-11T00:10:00+09:00,,2025-07-20T06:38:00+09:00
1,VENDOR,V101221,Beta Tech 756,USA,2023-12-26,false,{},2026-05-16T23:32:00+09:00,,2025-08-05T02:32:00+09:00
1,VENDOR,V101222,Delta Solutions 338,DEU,2024-03-22,false,{},2025-02-02T21:22:00+09:00,,2025-11-17T03:18:00+09:00
1,VENDOR,V101223,Omni Partners 828,KOR,2024-11-04,false,{},2025-10-31T21:22:00+09:00,,2026-04-24T11:24:00+09:00
1,VENDOR,V101224,Delta Trading 485,USA,2024-03-21,false,{},2026-05-06T11:37:00+09:00,,2026-03-03T01:51:00+09:00
1,VENDOR,V101225,Vertex Holdings 967,KOR,2023-12-27,false,{},2026-02-02T20:28:00+09:00,,2025-11-14T14:58:00+09:00
1,VENDOR,V101226,Omni Trading 88,KOR,2024-08-27,false,{},2026-04-15T01:08:00+09:00,,2025-07-13T10:41:00+09:00
1,VENDOR,V101227,Gamma Tech 942,BRA,2024-09-27,false,{},2025-08-15T01:52:00+09:00,,2025-06-04T20:50:00+09:00
1,VENDOR,V101228,Zen Trading 105,GBR,2023-03-02,false,{},2025-01-29T19:05:00+09:00,,2025-01-27T10:03:00+09:00
1,VENDOR,V101229,Zen Trading 633,BRA,2023-11-08,false,{},2025-07-30T07:57:00+09:00,,2026-03-19T20:27:00+09:00
1,VENDOR,V101230,Alpha Labs 394,JPN,2023-03-05,false,{},2026-02-12T14:36:00+09:00,,2026-03-27T21:10:00+09:00
1,VENDOR,V101231,Beta Industries 667,GBR,2023-03-09,false,{},2026-02-05T00:53:00+09:00,,2025-08-21T17:39:00+09:00
1,VENDOR,V101232,Pioneer Holdings 111,KOR,2024-01-01,false,{},2025-01-07T20:18:00+09:00,,2026-01-01T02:18:00+09:00
1,VENDOR,V101233,Delta Solutions 653,SGP,2023-04-05,false,{},2025-05-12T12:07:00+09:00,,2025-08-04T16:25:00+09:00
1,VENDOR,V101234,Omni Solutions 249,USA,2023-03-08,false,{},2026-02-13T01:30:00+09:00,,2025-01-31T04:21:00+09:00
1,VENDOR,V101235,Pioneer Partners 526,GBR,2024-01-18,false,{},2026-01-22T12:12:00+09:00,,2025-06-09T19:55:00+09:00
1,VENDOR,V101236,Gamma Solutions 481,DEU,2023-05-28,false,{},2025-11-05T11:42:00+09:00,,2025-05-30T12:35:00+09:00
1,VENDOR,V101237,Vertex Solutions 59,USA,2024-11-24,false,{},2025-09-17T19:05:00+09:00,,2026-03-16T01:51:00+09:00
1,VENDOR,V101238,Apex Holdings 206,GBR,2023-09-27,false,{},2026-04-11T06:52:00+09:00,,2026-02-07T02:20:00+09:00
1,VENDOR,V101239,Delta Labs 712,GBR,2023-12-19,false,{},2025-08-28T20:28:00+09:00,,2025-12-21T11:18:00+09:00
